Time, s;АЦП 0 К 0;АЦП 0 К 1;АЦП 0 К 2;АЦП 0 К 3;АЦП 0 К 4;АЦП 0 К 5;АЦП 0 К 6;АЦП 0 К 7;АЦП 0 К 8;АЦП 0 К 9;АЦП 0 К 10;АЦП 0 К 11;АЦП 0 К 12;АЦП 0 К 13;АЦП 0 К 14;АЦП 0 К 15;АЦП 1 К 0;АЦП 1 К 1;АЦП 1 К 2;АЦП 1 К 3;АЦП 1 К 4;АЦП 1 К 5;АЦП 1 К 6;АЦП 1 К 7;АЦП 1 К 8;АЦП 1 К 9;АЦП 1 К 10;АЦП 1 К 11;АЦП 1 К 12;АЦП 1 К 13;АЦП 1 К 14;АЦП 1 К 15
907.286;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;2696.000;2696.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
908.284;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;2696.000;2696.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
909.287;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;2696.000;2696.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
910.288;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;2696.000;2696.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
911.286;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;2696.000;2696.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
912.286;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;2696.000;2696.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
913.288;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;2696.000;2696.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
914.287;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;2696.000;2696.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
915.289;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;2696.000;2696.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
916.286;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;2696.000;2696.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
917.287;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;2696.000;2696.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
918.284;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;2696.000;2696.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
919.285;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;2696.000;2696.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
920.293;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;2696.000;2696.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
921.289;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;2696.000;2696.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
922.287;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;2696.000;2696.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
923.286;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;2696.000;2696.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
924.288;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;2696.000;2696.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
925.290;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;2696.000;2696.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
926.284;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;2696.000;2696.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
927.285;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;2696.000;2696.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
928.286;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;2696.000;2696.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
929.287;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;2696.000;2696.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
930.285;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;2696.000;2696.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
931.290;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;2696.000;2696.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
932.286;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;2696.000;2696.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
933.288;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;2696.000;2696.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
934.285;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;2696.000;2696.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
935.288;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;2696.000;2696.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
936.288;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;2696.000;2696.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
937.285;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;2696.000;2696.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
938.289;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;2696.000;2696.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
939.288;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;2696.000;2696.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
940.284;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;2696.000;2696.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
941.290;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;2696.000;2696.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
942.289;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;2696.000;2696.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
943.285;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;2696.000;2696.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
944.288;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;2696.000;2696.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
945.287;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;2696.000;2696.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
946.295;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;2696.000;2696.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
947.288;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;2696.000;2696.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
948.286;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;2696.000;2696.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
949.288;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;2696.000;2696.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
950.287;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;2696.000;2696.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
951.285;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;2696.000;2696.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
952.290;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;2696.000;2696.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
953.298;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;2696.000;2696.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
954.286;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;2696.000;2696.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
955.289;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;2696.000;2696.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
956.295;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;2696.000;2696.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
957.288;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;2696.000;2696.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
958.289;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;2696.000;2696.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
959.286;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;2696.000;2696.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
960.284;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;2696.000;2696.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
961.287;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;2696.000;2696.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
962.290;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;2696.000;2696.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
963.289;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;2696.000;2696.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
964.291;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;2696.000;2696.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
965.299;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;2696.000;2696.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
966.292;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;2696.000;2696.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
967.290;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;2696.000;2696.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
968.287;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;2696.000;2696.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
969.290;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;2696.000;2696.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
970.297;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;2696.000;2696.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
971.296;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;2696.000;2696.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
972.287;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;2696.000;2696.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
973.289;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;2696.000;2696.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
974.283;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;2696.000;2696.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
975.287;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;2696.000;2696.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
976.289;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;2696.000;2696.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
977.290;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;2696.000;2696.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
978.288;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;2696.000;2696.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
979.285;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;2696.000;2696.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
980.291;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;2696.000;2696.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
981.286;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;2696.000;2696.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
982.290;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;2696.000;2696.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
983.290;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;2696.000;2696.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
984.297;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;2696.000;2696.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
985.285;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;2696.000;2696.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
986.284;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;2696.000;2696.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
987.286;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;2696.000;2696.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
988.287;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;2696.000;2696.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
989.284;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;2696.000;2696.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
990.288;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;2696.000;2696.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
991.287;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;2696.000;2696.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
992.290;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;2696.000;2696.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
993.285;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;2696.000;2696.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
994.286;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;2696.000;2696.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
995.285;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;2696.000;2696.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
996.284;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;2696.000;2696.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
997.290;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;2696.000;2696.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
998.287;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;2696.000;2696.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
999.297;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;2696.000;2696.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
1000.288;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;2696.000;2696.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
1001.289;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;2696.000;2696.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
1002.287;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;2696.000;2696.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
1003.289;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;2696.000;2696.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
1004.286;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;2696.000;2696.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
1005.286;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;2696.000;2696.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
1006.287;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;2696.000;2696.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
1007.288;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;2696.000;2696.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
